Year,Status,Sex,Age Group,Aboriginal status,Region,Population
1987,Final,Male,15-,Aboriginal,Greater Darwin,406
1987,Final,Male,15-,Aboriginal,Top End,371
1987,Final,Male,15-,Non-Aboriginal,Barkly,158
1987,Final,Male,15-,Non-Aboriginal,Big Rivers,299
1987,Final,Male,15-,Non-Aboriginal,Central Australia,745
1987,Final,Male,15-,Non-Aboriginal,East Arnhem,141
1987,Final,Male,15-,Non-Aboriginal,Greater Darwin,3351
1987,Final,Male,15-,Non-Aboriginal,Top End,90
1987,Final,Female,15-,Aboriginal,Barkly,212
1987,Final,Female,15-,Aboriginal,Big Rivers,415
1987,Final,Female,15-,Aboriginal,Central Australia,680
1987,Final,Female,15-,Aboriginal,East Arnhem,321
1987,Final,Female,15-,Aboriginal,Greater Darwin,397
1987,Final,Female,15-,Aboriginal,Top End,437
1987,Final,Female,15-,Non-Aboriginal,Barkly,65
1987,Final,Female,15-,Non-Aboriginal,Big Rivers,168
1987,Final,Female,15-,Non-Aboriginal,Central Australia,569
1987,Final,Female,15-,Non-Aboriginal,East Arnhem,53
1987,Final,Female,15-,Non-Aboriginal,Greater Darwin,3454
1987,Final,Female,15-,Non-Aboriginal,Top End,10
1987,Final,Male,20-,Aboriginal,Barkly,169
1987,Final,Male,20-,Aboriginal,Big Rivers,340
1987,Final,Male,20-,Aboriginal,Central Australia,451
1987,Final,Male,20-,Aboriginal,East Arnhem,274
1987,Final,Male,20-,Aboriginal,Greater Darwin,274
1987,Final,Male,20-,Aboriginal,Top End,401
1987,Final,Male,20-,Non-Aboriginal,Barkly,167
1987,Final,Male,20-,Non-Aboriginal,Big Rivers,596
1987,Final,Male,20-,Non-Aboriginal,Central Australia,1122
1987,Final,Male,20-,Non-Aboriginal,East Arnhem,144
1987,Final,Male,20-,Non-Aboriginal,Greater Darwin,4345
1987,Final,Male,20-,Non-Aboriginal,Top End,190
1987,Final,Female,20-,Aboriginal,Barkly,173
1987,Final,Female,20-,Aboriginal,Big Rivers,394
1987,Final,Female,20-,Aboriginal,Central Australia,547
1987,Final,Female,20-,Aboriginal,East Arnhem,227
1987,Final,Female,20-,Aboriginal,Greater Darwin,318
1987,Final,Female,20-,Aboriginal,Top End,396
1987,Final,Female,20-,Non-Aboriginal,Barkly,149
1987,Final,Female,20-,Non-Aboriginal,Big Rivers,422
1987,Final,Female,20-,Non-Aboriginal,Central Australia,1082
1987,Final,Female,20-,Non-Aboriginal,East Arnhem,105
1987,Final,Female,20-,Non-Aboriginal,Greater Darwin,3879
1987,Final,Female,20-,Non-Aboriginal,Top End,119
1987,Final,Male,25-,Aboriginal,Barkly,151
1987,Final,Male,25-,Aboriginal,Big Rivers,308
1987,Final,Male,25-,Aboriginal,Central Australia,443
1987,Final,Male,25-,Aboriginal,East Arnhem,266
1987,Final,Male,25-,Aboriginal,Greater Darwin,275
1987,Final,Male,25-,Aboriginal,Top End,289
1987,Final,Male,25-,Non-Aboriginal,Barkly,163
1987,Final,Male,25-,Non-Aboriginal,Big Rivers,690
1987,Final,Male,25-,Non-Aboriginal,Central Australia,1441
1987,Final,Male,25-,Non-Aboriginal,East Arnhem,217
1987,Final,Male,25-,Non-Aboriginal,Greater Darwin,4670
1987,Final,Male,25-,Non-Aboriginal,Top End,271
1987,Final,Female,25-,Aboriginal,Barkly,172
1987,Final,Female,25-,Aboriginal,Big Rivers,332
1987,Final,Female,25-,Aboriginal,Central Australia,573
1987,Final,Female,25-,Aboriginal,East Arnhem,215
1987,Final,Female,25-,Aboriginal,Greater Darwin,258
1987,Final,Female,25-,Aboriginal,Top End,335
1987,Final,Female,25-,Non-Aboriginal,Barkly,136
1987,Final,Female,25-,Non-Aboriginal,Big Rivers,501
1987,Final,Female,25-,Non-Aboriginal,Central Australia,1221
1987,Final,Female,25-,Non-Aboriginal,East Arnhem,165
1987,Final,Female,25-,Non-Aboriginal,Greater Darwin,4358
1987,Final,Female,25-,Non-Aboriginal,Top End,230
1987,Final,Male,30-,Aboriginal,Barkly,91
1987,Final,Male,30-,Aboriginal,Big Rivers,188
1987,Final,Male,30-,Aboriginal,Central Australia,344
1987,Final,Male,30-,Aboriginal,East Arnhem,227
1987,Final,Male,30-,Aboriginal,Greater Darwin,182
1987,Final,Male,30-,Aboriginal,Top End,207
1987,Final,Male,30-,Non-Aboriginal,Barkly,143
1987,Final,Male,30-,Non-Aboriginal,Big Rivers,581
1987,Final,Male,30-,Non-Aboriginal,Central Australia,1251
1987,Final,Male,30-,Non-Aboriginal,East Arnhem,257
1987,Final,Male,30-,Non-Aboriginal,Greater Darwin,4381
1987,Final,Male,30-,Non-Aboriginal,Top End,250
1987,Final,Female,30-,Aboriginal,Barkly,116
1987,Final,Female,30-,Aboriginal,Big Rivers,208
1987,Final,Female,30-,Aboriginal,Central Australia,365
1987,Final,Female,30-,Aboriginal,East Arnhem,173
1987,Final,Female,30-,Aboriginal,Greater Darwin,241
1987,Final,Female,30-,Aboriginal,Top End,214
1987,Final,Female,30-,Non-Aboriginal,Barkly,104
1987,Final,Female,30-,Non-Aboriginal,Big Rivers,452
1987,Final,Female,30-,Non-Aboriginal,Central Australia,1116
1987,Final,Female,30-,Non-Aboriginal,East Arnhem,281
1987,Final,Female,30-,Non-Aboriginal,Greater Darwin,4118
1987,Final,Female,30-,Non-Aboriginal,Top End,201
1987,Final,Male,35-,Aboriginal,Barkly,86
1987,Final,Male,35-,Aboriginal,Big Rivers,178
1987,Final,Male,35-,Aboriginal,Central Australia,273
1987,Final,Male,35-,Aboriginal,East Arnhem,209
1987,Final,Male,35-,Aboriginal,Greater Darwin,188
1987,Final,Male,35-,Aboriginal,Top End,193
1987,Final,Male,35-,Non-Aboriginal,Barkly,132
1987,Final,Male,35-,Non-Aboriginal,Big Rivers,532
1987,Final,Male,35-,Non-Aboriginal,Central Australia,1065
1987,Final,Male,35-,Non-Aboriginal,East Arnhem,330
1987,Final,Male,35-,Non-Aboriginal,Greater Darwin,4421
1987,Final,Male,35-,Non-Aboriginal,Top End,273
1987,Final,Female,35-,Aboriginal,Barkly,118
1987,Final,Female,35-,Aboriginal,Big Rivers,216
1987,Final,Female,35-,Aboriginal,Central Australia,337
1987,Final,Female,35-,Aboriginal,East Arnhem,201
1987,Final,Female,35-,Aboriginal,Greater Darwin,216
1987,Final,Female,35-,Aboriginal,Top End,205
1987,Final,Female,35-,Non-Aboriginal,Barkly,106
1987,Final,Female,35-,Non-Aboriginal,Big Rivers,320
1987,Final,Female,35-,Non-Aboriginal,Central Australia,902
1987,Final,Female,35-,Non-Aboriginal,East Arnhem,243
1987,Final,Female,35-,Non-Aboriginal,Greater Darwin,3692
1987,Final,Female,35-,Non-Aboriginal,Top End,160
1987,Final,Male,40-,Aboriginal,Barkly,67
1987,Final,Male,40-,Aboriginal,Big Rivers,133
1987,Final,Male,40-,Aboriginal,Central Australia,199
1987,Final,Male,40-,Aboriginal,East Arnhem,142
1987,Final,Male,40-,Aboriginal,Greater Darwin,153
1987,Final,Male,40-,Aboriginal,Top End,133
1987,Final,Male,40-,Non-Aboriginal,Barkly,126
1987,Final,Male,40-,Non-Aboriginal,Big Rivers,373
1987,Final,Male,40-,Non-Aboriginal,Central Australia,793
1987,Final,Male,40-,Non-Aboriginal,East Arnhem,272
1987,Final,Male,40-,Non-Aboriginal,Greater Darwin,3557
1987,Final,Male,40-,Non-Aboriginal,Top End,188
1987,Final,Female,40-,Aboriginal,Barkly,77
1987,Final,Female,40-,Aboriginal,Big Rivers,138
1987,Final,Female,40-,Aboriginal,Central Australia,254
1987,Final,Female,40-,Aboriginal,East Arnhem,108
1987,Final,Female,40-,Aboriginal,Greater Darwin,143
1987,Final,Female,40-,Aboriginal,Top End,131
1987,Final,Female,40-,Non-Aboriginal,Barkly,90
1987,Final,Female,40-,Non-Aboriginal,Big Rivers,204
1987,Final,Female,40-,Non-Aboriginal,Central Australia,601
1987,Final,Female,40-,Non-Aboriginal,East Arnhem,139
1987,Final,Female,40-,Non-Aboriginal,Greater Darwin,2817
1987,Final,Female,40-,Non-Aboriginal,Top End,93
1987,Final,Male,45-,Aboriginal,Barkly,47
1987,Final,Male,45-,Aboriginal,Big Rivers,84
1987,Final,Male,45-,Aboriginal,Central Australia,122
1987,Final,Male,45-,Aboriginal,East Arnhem,100
1987,Final,Male,45-,Aboriginal,Greater Darwin,112
1987,Final,Male,45-,Aboriginal,Top End,92
1987,Final,Male,45-,Non-Aboriginal,Barkly,102
1987,Final,Male,45-,Non-Aboriginal,Big Rivers,293
1987,Final,Male,45-,Non-Aboriginal,Central Australia,635
1987,Final,Male,45-,Non-Aboriginal,East Arnhem,203
1987,Final,Male,45-,Non-Aboriginal,Greater Darwin,2455
1987,Final,Male,45-,Non-Aboriginal,Top End,164
1987,Final,Female,45-,Aboriginal,Barkly,46
1987,Final,Female,45-,Aboriginal,Big Rivers,91
1987,Final,Female,45-,Aboriginal,Central Australia,165
1987,Final,Female,45-,Aboriginal,East Arnhem,66
1987,Final,Female,45-,Aboriginal,Greater Darwin,100
1987,Final,Female,45-,Aboriginal,Top End,94
1987,Final,Female,45-,Non-Aboriginal,Barkly,63
1987,Final,Female,45-,Non-Aboriginal,Big Rivers,172
1987,Final,Female,45-,Non-Aboriginal,Central Australia,503
1987,Final,Female,45-,Non-Aboriginal,East Arnhem,101
1987,Final,Female,45-,Non-Aboriginal,Greater Darwin,1769
1987,Final,Female,45-,Non-Aboriginal,Top End,90
1987,Final,Male,5-,Aboriginal,Barkly,257
1987,Final,Male,5-,Aboriginal,Big Rivers,454
1987,Final,Male,5-,Aboriginal,Central Australia,627
1987,Final,Male,5-,Aboriginal,East Arnhem,439
1987,Final,Male,5-,Aboriginal,Greater Darwin,421
1987,Final,Male,5-,Aboriginal,Top End,443
1987,Final,Male,5-,Non-Aboriginal,Barkly,73
1987,Final,Male,5-,Non-Aboriginal,Big Rivers,456
1987,Final,Male,5-,Non-Aboriginal,Central Australia,864
1987,Final,Male,5-,Non-Aboriginal,East Arnhem,254
1987,Final,Male,5-,Non-Aboriginal,Greater Darwin,3460
1987,Final,Male,5-,Non-Aboriginal,Top End,108
1987,Final,Female,5-,Aboriginal,Barkly,229
1987,Final,Female,5-,Aboriginal,Big Rivers,442
1987,Final,Female,5-,Aboriginal,Central Australia,652
1987,Final,Female,5-,Aboriginal,East Arnhem,357
1987,Final,Female,5-,Aboriginal,Greater Darwin,356
1987,Final,Female,5-,Aboriginal,Top End,462
1987,Final,Female,5-,Non-Aboriginal,Barkly,73
1987,Final,Female,5-,Non-Aboriginal,Big Rivers,367
1987,Final,Female,5-,Non-Aboriginal,Central Australia,742
1987,Final,Female,5-,Non-Aboriginal,East Arnhem,212
1987,Final,Female,5-,Non-Aboriginal,Greater Darwin,3252
1987,Final,Female,5-,Non-Aboriginal,Top End,114
1987,Final,Male,50-,Aboriginal,Barkly,43
1987,Final,Male,50-,Aboriginal,Big Rivers,70
1987,Final,Male,50-,Aboriginal,Central Australia,110
1987,Final,Male,50-,Aboriginal,East Arnhem,53
1987,Final,Male,50-,Aboriginal,Greater Darwin,49
1987,Final,Male,50-,Aboriginal,Top End,51
1987,Final,Male,50-,Non-Aboriginal,Barkly,90
1987,Final,Male,50-,Non-Aboriginal,Big Rivers,233
1987,Final,Male,50-,Non-Aboriginal,Central Australia,436
1987,Final,Male,50-,Non-Aboriginal,East Arnhem,108
1987,Final,Male,50-,Non-Aboriginal,Greater Darwin,1630
1987,Final,Male,50-,Non-Aboriginal,Top End,113
1987,Final,Female,50-,Aboriginal,Barkly,39
1987,Final,Female,50-,Aboriginal,Big Rivers,83
1987,Final,Female,50-,Aboriginal,Central Australia,128
1987,Final,Female,50-,Aboriginal,East Arnhem,32
1987,Final,Female,50-,Aboriginal,Greater Darwin,48
1987,Final,Female,50-,Aboriginal,Top End,61
1987,Final,Female,50-,Non-Aboriginal,Barkly,38
1987,Final,Female,50-,Non-Aboriginal,Big Rivers,126
1987,Final,Female,50-,Non-Aboriginal,Central Australia,351
1987,Final,Female,50-,Non-Aboriginal,East Arnhem,43
1987,Final,Female,50-,Non-Aboriginal,Greater Darwin,1166
1987,Final,Female,50-,Non-Aboriginal,Top End,58
1987,Final,Male,55-,Aboriginal,Barkly,23
1987,Final,Male,55-,Aboriginal,Big Rivers,71
1987,Final,Male,55-,Aboriginal,Central Australia,85
1987,Final,Male,55-,Aboriginal,East Arnhem,35
1987,Final,Male,55-,Aboriginal,Greater Darwin,32
1987,Final,Male,55-,Aboriginal,Top End,52
1987,Final,Male,55-,Non-Aboriginal,Barkly,75
1987,Final,Male,55-,Non-Aboriginal,Big Rivers,209
1987,Final,Male,55-,Non-Aboriginal,Central Australia,369
1987,Final,Male,55-,Non-Aboriginal,East Arnhem,71
1987,Final,Male,55-,Non-Aboriginal,Greater Darwin,1218
1987,Final,Male,55-,Non-Aboriginal,Top End,103
1987,Final,Female,55-,Aboriginal,Barkly,22
1987,Final,Female,55-,Aboriginal,Big Rivers,71
1987,Final,Female,55-,Aboriginal,Central Australia,105
1987,Final,Female,55-,Aboriginal,East Arnhem,28
1987,Final,Female,55-,Aboriginal,Greater Darwin,28
1987,Final,Female,55-,Aboriginal,Top End,53
1987,Final,Female,55-,Non-Aboriginal,Barkly,45
1987,Final,Female,55-,Non-Aboriginal,Big Rivers,103
1987,Final,Female,55-,Non-Aboriginal,Central Australia,251
1987,Final,Female,55-,Non-Aboriginal,East Arnhem,20
1987,Final,Female,55-,Non-Aboriginal,Greater Darwin,854
1987,Final,Female,55-,Non-Aboriginal,Top End,66
1987,Final,Male,60-,Aboriginal,Barkly,24
1987,Final,Male,60-,Aboriginal,Big Rivers,44
1987,Final,Male,60-,Aboriginal,Central Australia,78
1987,Final,Male,60-,Aboriginal,East Arnhem,18
1987,Final,Male,60-,Aboriginal,Greater Darwin,26
1987,Final,Male,60-,Aboriginal,Top End,35
1987,Final,Male,60-,Non-Aboriginal,Barkly,68
1987,Final,Male,60-,Non-Aboriginal,Big Rivers,155
1987,Final,Male,60-,Non-Aboriginal,Central Australia,242
1987,Final,Male,60-,Non-Aboriginal,East Arnhem,22
1987,Final,Male,60-,Non-Aboriginal,Greater Darwin,836
1987,Final,Male,60-,Non-Aboriginal,Top End,77
1987,Final,Female,60-,Aboriginal,Barkly,35
1987,Final,Female,60-,Aboriginal,Big Rivers,56
1987,Final,Female,60-,Aboriginal,Central Australia,89
1987,Final,Female,60-,Aboriginal,East Arnhem,14
1987,Final,Female,60-,Aboriginal,Greater Darwin,26
1987,Final,Female,60-,Aboriginal,Top End,46
1987,Final,Female,60-,Non-Aboriginal,Barkly,26
1987,Final,Female,60-,Non-Aboriginal,Big Rivers,90
1987,Final,Female,60-,Non-Aboriginal,Central Australia,199
1987,Final,Female,60-,Non-Aboriginal,East Arnhem,2
1987,Final,Female,60-,Non-Aboriginal,Greater Darwin,675
1987,Final,Female,60-,Non-Aboriginal,Top End,47
1987,Final,Male,65-,Aboriginal,Barkly,20
1987,Final,Male,65-,Aboriginal,Big Rivers,31
1987,Final,Male,65-,Aboriginal,Central Australia,44
1987,Final,Male,65-,Aboriginal,East Arnhem,16
1987,Final,Male,65-,Aboriginal,Greater Darwin,12
1987,Final,Male,65-,Aboriginal,Top End,15
1987,Final,Male,65-,Non-Aboriginal,Barkly,32
1987,Final,Male,65-,Non-Aboriginal,Big Rivers,92
1987,Final,Male,65-,Non-Aboriginal,Central Australia,155
1987,Final,Male,65-,Non-Aboriginal,East Arnhem,3
1987,Final,Male,65-,Non-Aboriginal,Greater Darwin,483
1987,Final,Male,65-,Non-Aboriginal,Top End,40
1987,Final,Female,65-,Aboriginal,Barkly,19
1987,Final,Female,65-,Aboriginal,Big Rivers,38
1987,Final,Female,65-,Aboriginal,Central Australia,57
1987,Final,Female,65-,Aboriginal,East Arnhem,9
1987,Final,Female,65-,Aboriginal,Greater Darwin,21
1987,Final,Female,65-,Aboriginal,Top End,25
1987,Final,Female,65-,Non-Aboriginal,Barkly,18
1987,Final,Female,65-,Non-Aboriginal,Big Rivers,60
1987,Final,Female,65-,Non-Aboriginal,Central Australia,126
1987,Final,Female,65-,Non-Aboriginal,East Arnhem,3
1987,Final,Female,65-,Non-Aboriginal,Greater Darwin,447
1987,Final,Female,65-,Non-Aboriginal,Top End,33
1987,Final,Male,70-,Aboriginal,Barkly,11
1987,Final,Male,70-,Aboriginal,Big Rivers,18
1987,Final,Male,70-,Aboriginal,Central Australia,29
1987,Final,Male,70-,Aboriginal,East Arnhem,11
1987,Final,Male,70-,Aboriginal,Greater Darwin,10
1987,Final,Male,70-,Aboriginal,Top End,9
1987,Final,Male,70-,Non-Aboriginal,Barkly,17
1987,Final,Male,70-,Non-Aboriginal,Big Rivers,58
1987,Final,Male,70-,Non-Aboriginal,Central Australia,82
1987,Final,Male,70-,Non-Aboriginal,East Arnhem,0
1987,Final,Male,70-,Non-Aboriginal,Greater Darwin,320
1987,Final,Male,70-,Non-Aboriginal,Top End,21
1987,Final,Female,70-,Aboriginal,Barkly,13
1987,Final,Female,70-,Aboriginal,Big Rivers,26
1987,Final,Female,70-,Aboriginal,Central Australia,47
1987,Final,Female,70-,Aboriginal,East Arnhem,5
1987,Final,Female,70-,Aboriginal,Greater Darwin,13
1987,Final,Female,70-,Aboriginal,Top End,12
1987,Final,Female,70-,Non-Aboriginal,Barkly,5
1987,Final,Female,70-,Non-Aboriginal,Big Rivers,30
1987,Final,Female,70-,Non-Aboriginal,Central Australia,81
1987,Final,Female,70-,Non-Aboriginal,East Arnhem,0
1987,Final,Female,70-,Non-Aboriginal,Greater Darwin,308
1987,Final,Female,70-,Non-Aboriginal,Top End,14
1987,Final,Male,75-,Aboriginal,Barkly,4
1987,Final,Male,75-,Aboriginal,Big Rivers,9
1987,Final,Male,75-,Aboriginal,Central Australia,16
1987,Final,Male,75-,Aboriginal,East Arnhem,4
1987,Final,Male,75-,Aboriginal,Greater Darwin,3
1987,Final,Male,75-,Aboriginal,Top End,5
1987,Final,Male,75-,Non-Aboriginal,Barkly,6
1987,Final,Male,75-,Non-Aboriginal,Big Rivers,26
1987,Final,Male,75-,Non-Aboriginal,Central Australia,43
1987,Final,Male,75-,Non-Aboriginal,East Arnhem,0
1987,Final,Male,75-,Non-Aboriginal,Greater Darwin,159
1987,Final,Male,75-,Non-Aboriginal,Top End,6
1987,Final,Female,75-,Aboriginal,Barkly,8
1987,Final,Female,75-,Aboriginal,Big Rivers,7
1987,Final,Female,75-,Aboriginal,Central Australia,24
1987,Final,Female,75-,Aboriginal,East Arnhem,1
1987,Final,Female,75-,Aboriginal,Greater Darwin,9
1987,Final,Female,75-,Aboriginal,Top End,9
1987,Final,Female,75-,Non-Aboriginal,Barkly,4
1987,Final,Female,75-,Non-Aboriginal,Big Rivers,13
1987,Final,Female,75-,Non-Aboriginal,Central Australia,52
1987,Final,Female,75-,Non-Aboriginal,East Arnhem,0
1987,Final,Female,75-,Non-Aboriginal,Greater Darwin,169
1987,Final,Female,75-,Non-Aboriginal,Top End,4
1987,Final,Male,80-,Aboriginal,Barkly,1
1987,Final,Male,80-,Aboriginal,Big Rivers,4
1987,Final,Male,80-,Aboriginal,Central Australia,9
1987,Final,Male,80-,Aboriginal,East Arnhem,1
1987,Final,Male,80-,Aboriginal,Greater Darwin,1
1987,Final,Male,80-,Aboriginal,Top End,1
1987,Final,Male,80-,Non-Aboriginal,Barkly,2
1987,Final,Male,80-,Non-Aboriginal,Big Rivers,8
1987,Final,Male,80-,Non-Aboriginal,Central Australia,18
1987,Final,Male,80-,Non-Aboriginal,East Arnhem,0
1987,Final,Male,80-,Non-Aboriginal,Greater Darwin,71
1987,Final,Male,80-,Non-Aboriginal,Top End,2
1987,Final,Female,80-,Aboriginal,Barkly,5
1987,Final,Female,80-,Aboriginal,Big Rivers,3
1987,Final,Female,80-,Aboriginal,Central Australia,9
1987,Final,Female,80-,Aboriginal,East Arnhem,0
1987,Final,Female,80-,Aboriginal,Greater Darwin,5
1987,Final,Female,80-,Aboriginal,Top End,5
1987,Final,Female,80-,Non-Aboriginal,Barkly,4
1987,Final,Female,80-,Non-Aboriginal,Big Rivers,9
1987,Final,Female,80-,Non-Aboriginal,Central Australia,32
1987,Final,Female,80-,Non-Aboriginal,East Arnhem,0
1987,Final,Female,80-,Non-Aboriginal,Greater Darwin,88
1987,Final,Female,80-,Non-Aboriginal,Top End,3
1987,Final,Male,85+,Aboriginal,Barkly,0
1987,Final,Male,85+,Aboriginal,Big Rivers,2
1987,Final,Male,85+,Aboriginal,Central Australia,4
1987,Final,Male,85+,Aboriginal,East Arnhem,1
1987,Final,Male,85+,Aboriginal,Greater Darwin,1
1987,Final,Male,85+,Aboriginal,Top End,1
1987,Final,Male,85+,Non-Aboriginal,Barkly,5
1987,Final,Male,85+,Non-Aboriginal,Big Rivers,8
1987,Final,Male,85+,Non-Aboriginal,Central Australia,21
1987,Final,Male,85+,Non-Aboriginal,East Arnhem,1
1987,Final,Male,85+,Non-Aboriginal,Greater Darwin,29
1987,Final,Male,85+,Non-Aboriginal,Top End,2
1987,Final,Female,85+,Aboriginal,Barkly,4
1987,Final,Female,85+,Aboriginal,Big Rivers,6
1987,Final,Female,85+,Aboriginal,Central Australia,10
1987,Final,Female,85+,Aboriginal,East Arnhem,0
1987,Final,Female,85+,Aboriginal,Greater Darwin,2
1987,Final,Female,85+,Aboriginal,Top End,2
1987,Final,Female,85+,Non-Aboriginal,Barkly,3
1987,Final,Female,85+,Non-Aboriginal,Big Rivers,7
1987,Final,Female,85+,Non-Aboriginal,Central Australia,18
1987,Final,Female,85+,Non-Aboriginal,East Arnhem,0
1987,Final,Female,85+,Non-Aboriginal,Greater Darwin,81
1987,Final,Female,85+,Non-Aboriginal,Top End,2
1988,Final,Male,0-,Aboriginal,Barkly,260
1988,Final,Male,0-,Aboriginal,Big Rivers,500
1988,Final,Male,0-,Aboriginal,Central Australia,782
1988,Final,Male,0-,Aboriginal,East Arnhem,461
1988,Final,Male,0-,Aboriginal,Greater Darwin,452
1988,Final,Male,0-,Aboriginal,Top End,501
1988,Final,Male,0-,Non-Aboriginal,Barkly,110
1988,Final,Male,0-,Non-Aboriginal,Big Rivers,444
1988,Final,Male,0-,Non-Aboriginal,Central Australia,829
1988,Final,Male,0-,Non-Aboriginal,East Arnhem,188
1988,Final,Male,0-,Non-Aboriginal,Greater Darwin,3639
1988,Final,Male,0-,Non-Aboriginal,Top End,117
1988,Final,Female,0-,Aboriginal,Barkly,261
1988,Final,Female,0-,Aboriginal,Big Rivers,496
1988,Final,Female,0-,Aboriginal,Central Australia,730
1988,Final,Female,0-,Aboriginal,East Arnhem,361
1988,Final,Female,0-,Aboriginal,Greater Darwin,425
1988,Final,Female,0-,Aboriginal,Top End,521
1988,Final,Female,0-,Non-Aboriginal,Barkly,81
1988,Final,Female,0-,Non-Aboriginal,Big Rivers,428
1988,Final,Female,0-,Non-Aboriginal,Central Australia,854
1988,Final,Female,0-,Non-Aboriginal,East Arnhem,180
1988,Final,Female,0-,Non-Aboriginal,Greater Darwin,3498
1988,Final,Female,0-,Non-Aboriginal,Top End,105
1988,Final,Male,10-,Aboriginal,Barkly,218
1988,Final,Male,10-,Aboriginal,Big Rivers,378
1988,Final,Male,10-,Aboriginal,Central Australia,614
1988,Final,Male,10-,Aboriginal,East Arnhem,397
1988,Final,Male,10-,Aboriginal,Greater Darwin,524
1988,Final,Male,10-,Aboriginal,Top End,398
1988,Final,Male,10-,Non-Aboriginal,Barkly,70
1988,Final,Male,10-,Non-Aboriginal,Big Rivers,304
1988,Final,Male,10-,Non-Aboriginal,Central Australia,760
1988,Final,Male,10-,Non-Aboriginal,East Arnhem,200
1988,Final,Male,10-,Non-Aboriginal,Greater Darwin,3414
1988,Final,Male,10-,Non-Aboriginal,Top End,93
1988,Final,Female,10-,Aboriginal,Barkly,200
1988,Final,Female,10-,Aboriginal,Big Rivers,382
1988,Final,Female,10-,Aboriginal,Central Australia,628
1988,Final,Female,10-,Aboriginal,East Arnhem,344
1988,Final,Female,10-,Aboriginal,Greater Darwin,435
1988,Final,Female,10-,Aboriginal,Top End,391
1988,Final,Female,10-,Non-Aboriginal,Barkly,52
1988,Final,Female,10-,Non-Aboriginal,Big Rivers,231
1988,Final,Female,10-,Non-Aboriginal,Central Australia,649
1988,Final,Female,10-,Non-Aboriginal,East Arnhem,149
1988,Final,Female,10-,Non-Aboriginal,Greater Darwin,3151
1988,Final,Female,10-,Non-Aboriginal,Top End,55
1988,Final,Male,15-,Aboriginal,Barkly,225
1988,Final,Male,15-,Aboriginal,Big Rivers,374
